,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
13781,Chatfield Park - 115,Denver-Aurora,US,2018-08-27T00:00:00Z,2018-08-26T18:00:00-06:00,pm25,3.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13783,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T23:00:00Z,2018-08-26T17:00:00-06:00,pm25,3.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13786,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T23:00:00Z,2018-08-26T17:00:00-06:00,pm25,3.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13788,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T23:00:00Z,2018-08-26T17:00:00-06:00,pm25,2.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13793,Adams,Denver-Aurora,US,2018-08-26T23:00:00Z,2018-08-26T17:00:00-06:00,pm25,1.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13795,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T22:00:00Z,2018-08-26T16:00:00-06:00,pm25,3.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13800,Adams,Denver-Aurora,US,2018-08-26T22:00:00Z,2018-08-26T16:00:00-06:00,pm25,1.8,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13803,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T22:00:00Z,2018-08-26T16:00:00-06:00,pm25,2.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13806,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T22:00:00Z,2018-08-26T16:00:00-06:00,pm25,2.2,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13807,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T21:00:00Z,2018-08-26T15:00:00-06:00,pm25,3.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13812,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T21:00:00Z,2018-08-26T15:00:00-06:00,pm25,3.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13813,Adams,Denver-Aurora,US,2018-08-26T21:00:00Z,2018-08-26T15:00:00-06:00,pm25,1.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13818,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T21:00:00Z,2018-08-26T15:00:00-06:00,pm25,2.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13820,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T20:00:00Z,2018-08-26T14:00:00-06:00,pm25,2.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13822,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T20:00:00Z,2018-08-26T14:00:00-06:00,pm25,4.5,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13823,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T20:00:00Z,2018-08-26T14:00:00-06:00,pm25,4.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13828,Adams,Denver-Aurora,US,2018-08-26T20:00:00Z,2018-08-26T14:00:00-06:00,pm25,2.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13831,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T19:00:00Z,2018-08-26T13:00:00-06:00,pm25,4.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13837,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T19:00:00Z,2018-08-26T13:00:00-06:00,pm25,2.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13841,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T19:00:00Z,2018-08-26T13:00:00-06:00,pm25,4.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13842,Adams,Denver-Aurora,US,2018-08-26T19:00:00Z,2018-08-26T13:00:00-06:00,pm25,2.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13845,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T18:00:00Z,2018-08-26T12:00:00-06:00,pm25,4.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13846,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T18:00:00Z,2018-08-26T12:00:00-06:00,pm25,2.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13847,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T18:00:00Z,2018-08-26T12:00:00-06:00,pm25,4.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13851,Adams,Denver-Aurora,US,2018-08-26T18:00:00Z,2018-08-26T12:00:00-06:00,pm25,2.2,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13854,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T17:00:00Z,2018-08-26T11:00:00-06:00,pm25,4.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13859,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T17:00:00Z,2018-08-26T11:00:00-06:00,pm25,3.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13864,Adams,Denver-Aurora,US,2018-08-26T17:00:00Z,2018-08-26T11:00:00-06:00,pm25,2.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13866,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T17:00:00Z,2018-08-26T11:00:00-06:00,pm25,2.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13867,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T15:00:00Z,2018-08-26T09:00:00-06:00,pm25,3.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13869,Adams,Denver-Aurora,US,2018-08-26T15:00:00Z,2018-08-26T09:00:00-06:00,pm25,6.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13871,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T15:00:00Z,2018-08-26T09:00:00-06:00,pm25,7.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13872,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T15:00:00Z,2018-08-26T09:00:00-06:00,pm25,5.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13878,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T14:00:00Z,2018-08-26T08:00:00-06:00,pm25,4.4,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13881,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T14:00:00Z,2018-08-26T08:00:00-06:00,pm25,4.3,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13885,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T14:00:00Z,2018-08-26T08:00:00-06:00,pm25,5.6,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13886,Adams,Denver-Aurora,US,2018-08-26T14:00:00Z,2018-08-26T08:00:00-06:00,pm25,7.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13891,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T14:00:00Z,2018-08-26T08:00:00-06:00,pm25,6.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13897,Adams,Denver-Aurora,US,2018-08-26T13:00:00Z,2018-08-26T07:00:00-06:00,pm25,10.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13898,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T13:00:00Z,2018-08-26T07:00:00-06:00,pm25,5.6,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13900,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T13:00:00Z,2018-08-26T07:00:00-06:00,pm25,6.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13902,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T13:00:00Z,2018-08-26T07:00:00-06:00,pm25,5.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13904,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T13:00:00Z,2018-08-26T07:00:00-06:00,pm25,5.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13910,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T12:00:00Z,2018-08-26T06:00:00-06:00,pm25,6.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13917,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T12:00:00Z,2018-08-26T06:00:00-06:00,pm25,6.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13920,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T12:00:00Z,2018-08-26T06:00:00-06:00,pm25,6.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13922,Adams,Denver-Aurora,US,2018-08-26T12:00:00Z,2018-08-26T06:00:00-06:00,pm25,12.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13923,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T12:00:00Z,2018-08-26T06:00:00-06:00,pm25,6.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13924,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T11:00:00Z,2018-08-26T05:00:00-06:00,pm25,6.8,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13925,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T11:00:00Z,2018-08-26T05:00:00-06:00,pm25,6.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13926,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T11:00:00Z,2018-08-26T05:00:00-06:00,pm25,10.8,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13932,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T11:00:00Z,2018-08-26T05:00:00-06:00,pm25,6.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13934,Adams,Denver-Aurora,US,2018-08-26T11:00:00Z,2018-08-26T05:00:00-06:00,pm25,11.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13939,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T10:00:00Z,2018-08-26T04:00:00-06:00,pm25,7.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13944,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T10:00:00Z,2018-08-26T04:00:00-06:00,pm25,6.3,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13948,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T10:00:00Z,2018-08-26T04:00:00-06:00,pm25,5.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13953,Adams,Denver-Aurora,US,2018-08-26T10:00:00Z,2018-08-26T04:00:00-06:00,pm25,12.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13954,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T10:00:00Z,2018-08-26T04:00:00-06:00,pm25,6.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13956,Adams,Denver-Aurora,US,2018-08-26T04:00:00Z,2018-08-25T22:00:00-06:00,pm25,7.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13957,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T04:00:00Z,2018-08-25T22:00:00-06:00,pm25,10.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13959,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T04:00:00Z,2018-08-25T22:00:00-06:00,pm25,6.8,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13963,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T04:00:00Z,2018-08-25T22:00:00-06:00,pm25,5.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13964,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T04:00:00Z,2018-08-25T22:00:00-06:00,pm25,5.3,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13971,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T03:00:00Z,2018-08-25T21:00:00-06:00,pm25,9.8,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13972,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T03:00:00Z,2018-08-25T21:00:00-06:00,pm25,5.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13976,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T03:00:00Z,2018-08-25T21:00:00-06:00,pm25,6.7,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13977,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T03:00:00Z,2018-08-25T21:00:00-06:00,pm25,4.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13978,Adams,Denver-Aurora,US,2018-08-26T03:00:00Z,2018-08-25T21:00:00-06:00,pm25,7.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13982,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T02:00:00Z,2018-08-25T20:00:00-06:00,pm25,4.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13983,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T02:00:00Z,2018-08-25T20:00:00-06:00,pm25,6.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13986,Adams,Denver-Aurora,US,2018-08-26T02:00:00Z,2018-08-25T20:00:00-06:00,pm25,5.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13993,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T02:00:00Z,2018-08-25T20:00:00-06:00,pm25,4.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13995,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T02:00:00Z,2018-08-25T20:00:00-06:00,pm25,5.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13996,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T01:00:00Z,2018-08-25T19:00:00-06:00,pm25,10.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
13998,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T01:00:00Z,2018-08-25T19:00:00-06:00,pm25,6.3,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14002,Adams,Denver-Aurora,US,2018-08-26T01:00:00Z,2018-08-25T19:00:00-06:00,pm25,9.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14007,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T01:00:00Z,2018-08-25T19:00:00-06:00,pm25,8.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14009,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T01:00:00Z,2018-08-25T19:00:00-06:00,pm25,8.8,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14010,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-26T00:00:00Z,2018-08-25T18:00:00-06:00,pm25,7.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14015,Chatfield Park - 115,Denver-Aurora,US,2018-08-26T00:00:00Z,2018-08-25T18:00:00-06:00,pm25,14.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14019,Denver - NJH - 14th,Denver-Aurora,US,2018-08-26T00:00:00Z,2018-08-25T18:00:00-06:00,pm25,10.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14020,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-26T00:00:00Z,2018-08-25T18:00:00-06:00,pm25,7.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14021,Adams,Denver-Aurora,US,2018-08-26T00:00:00Z,2018-08-25T18:00:00-06:00,pm25,7.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14027,Adams,Denver-Aurora,US,2018-08-25T23:00:00Z,2018-08-25T17:00:00-06:00,pm25,8.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14029,Chatfield Park - 115,Denver-Aurora,US,2018-08-25T23:00:00Z,2018-08-25T17:00:00-06:00,pm25,12.5,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14032,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-25T23:00:00Z,2018-08-25T17:00:00-06:00,pm25,7.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14035,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-25T23:00:00Z,2018-08-25T17:00:00-06:00,pm25,10.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14039,Denver - NJH - 14th,Denver-Aurora,US,2018-08-25T23:00:00Z,2018-08-25T17:00:00-06:00,pm25,13.0,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14040,Chatfield Park - 115,Denver-Aurora,US,2018-08-25T22:00:00Z,2018-08-25T16:00:00-06:00,pm25,12.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14041,Denver - NJH - 14th,Denver-Aurora,US,2018-08-25T22:00:00Z,2018-08-25T16:00:00-06:00,pm25,13.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14045,La Casa NCORE - 4545,Denver-Aurora,US,2018-08-25T22:00:00Z,2018-08-25T16:00:00-06:00,pm25,6.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14051,Denver - CAMP - 2105,Denver-Aurora,US,2018-08-25T22:00:00Z,2018-08-25T16:00:00-06:00,pm25,7.2,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14052,Adams,Denver-Aurora,US,2018-08-25T22:00:00Z,2018-08-25T16:00:00-06:00,pm25,6.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14057,Adams,Denver-Aurora,US,2018-08-25T21:00:00Z,2018-08-25T15:00:00-06:00,pm25,5.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
14063,Denver - NJH - 14th,Denver-Aurora,US,2018-08-25T21:00:00Z,2018-08-25T15:00:00-06:00,pm25,13.1,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
